SubsetIndex,#FeaturesInSubset,R2_Train_Mean,R2_Train_STD,RMSE_Train_Mean,RMSE_Train_STD,MAE_Train_Mean,MAE_Train_STD,MAPE_Train_Mean,MAPE_Train_STD,R2_Test_Mean,R2_Test_STD,RMSE_Test_Mean,RMSE_Test_STD,MAE_Test_Mean,MAE_Test_STD,MAPE_Test_Mean,MAPE_Test_STD,FeaturesSubsetList,parameters,Use
100379,4,0.975174673,0.003308927,0.160516038,0.010621067,0.107660267,0.007101134,3.264493807,0.196820278,0.836893329,0.026875502,0.411152811,0.041510729,0.297985108,0.023265454,10.94785636,2.912042077,"Temperature[K],getawayHATSIP2_3,getawayHATSc13_3,getawayREn1_7",pureQuadratic_exponential,TRUE
98454,4,0.993342528,0.007556448,0.074182452,0.044593944,0.044096064,0.027875051,1.323348059,0.826879447,0.836278184,0.011948381,0.412062267,0.005354153,0.293270033,0.018224792,11.19359029,0.747466519,"Temperature[K],PNSA3_1,fr_bicyclic,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
56427,4,0.993215437,0.004170279,0.081336204,0.024735363,0.05066648,0.016625136,1.503087134,0.47883508,0.836074777,0.009055335,0.412715297,0.018563069,0.296324199,0.006089812,11.13946936,2.840091525,"BertzCT,Temperature[K],Ipc,getawayHATSIP2_3",linear_exponential,TRUE
100400,4,0.999860001,0.000119113,0.010306867,0.007430966,0.005202033,0.003836211,0.162635987,0.119990119,0.835698019,0.012653444,0.412885907,0.014886781,0.291711508,0.007476969,11.69582796,1.560644377,"Temperature[K],getawayHATSIP2_3,getawayHTc_1,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
95552,4,0.916566627,0.012750162,0.293962024,0.018115273,0.2195866,0.014169695,6.787304162,0.404754929,0.834693397,0.054519206,0.409342886,0.052220209,0.297545748,0.035748906,10.50934217,1.052377066,"Temperature[K],MoRSEu23_7,MolWt,getawayHATSIP2_3",none_squaredexponential,TRUE
99024,4,0.987075719,0.001629701,0.115932001,0.009265961,0.073000666,0.005018727,2.240135055,0.241413008,0.833881711,0.033513092,0.414701336,0.050504105,0.296505751,0.024912243,11.48145746,2.81895669,"Temperature[K],RDFc17_4,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_exponential,TRUE
97870,4,0.983925731,0.00683692,0.126869371,0.026954343,0.079883999,0.017430976,2.489952991,0.525831547,0.833535708,0.021365034,0.415340215,0.029691388,0.294585166,0.015041836,12.485415,2.575439122,"Temperature[K],PBFscore_1,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
98495,4,0.99975552,0.000235237,0.01376323,0.009972707,0.006835729,0.005663587,0.212593689,0.174808953,0.83343327,0.011245026,0.415936536,0.019340937,0.278838349,0.012417847,11.72573637,2.03387932,"Temperature[K],PNSA3_1,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
97519,4,0.999999429,4.46E-07,0.000733194,0.0002741,0.000408564,0.000130072,0.012249081,0.003786491,0.833402081,0.032869779,0.414044485,0.029351418,0.294125275,0.022839017,11.79574862,1.402460947,"Temperature[K],MolWt,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_exponential,TRUE
95066,4,0.999599553,0.000458221,0.016136744,0.014857583,0.009656972,0.008843219,0.288600729,0.264989502,0.833314688,0.043862076,0.412838894,0.04119336,0.290007127,0.037257333,11.46290901,1.044167985,"Temperature[K],MoRSEm7_7,MolWt,getawayREn1_7",none_exponential,TRUE
96305,4,0.90223718,0.011753869,0.318426533,0.014338903,0.230011818,0.011096757,7.04220747,0.197824158,0.83257069,0.010788163,0.416780358,0.005361226,0.30331548,0.00439986,11.23469754,1.515141446,"Temperature[K],MoRSEu29_1,getawayHATSIP2_3,rho_2",constant_matern52,TRUE
96735,4,0.996294423,0.003449029,0.056779432,0.032769523,0.033532669,0.020154496,1.021710276,0.631543546,0.832552072,0.022515299,0.416233442,0.02456906,0.302727055,0.022866622,10.66123041,1.559338133,"Temperature[K],MoRSEu4_7,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
57194,4,0.994688101,0.002165379,0.073315085,0.014083186,0.044454876,0.009146468,1.319794984,0.259263764,0.832265548,0.000965153,0.417574305,0.01390558,0.296123935,0.00455843,11.575148,2.666466613,"BertzCT,Temperature[K],fr_bicyclic,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
97524,4,0.919368436,0.007343425,0.289398909,0.00898078,0.212920369,0.007374363,6.613003938,0.152315862,0.831944634,0.024434756,0.416626675,0.016707951,0.30637761,0.012837847,12.80173569,0.626409493,"Temperature[K],MolWt,getawayHATSIP2_3,rho_2",constant_matern32,TRUE
95566,4,0.999854109,0.000160667,0.010000339,0.009096193,0.005974659,0.005482231,0.179612121,0.166766495,0.83159649,0.066277519,0.411409261,0.070262345,0.259075484,0.03217471,9.401003249,0.422312366,"Temperature[K],MoRSEu23_7,MolWt,rho_1",pureQuadratic_exponential,TRUE
99470,4,0.923998799,0.016965813,0.279874835,0.026886895,0.203409037,0.022636221,6.270514828,0.531732079,0.831273702,0.010394302,0.418562853,0.015198731,0.302999282,0.008080855,10.55687434,1.577724245,"Temperature[K],VSA_EState8,getawayHATSIP2_3,rho_2",none_matern32,TRUE
93540,4,0.912984013,0.010123441,0.300448608,0.013004591,0.221021951,0.009416765,6.859696799,0.272932339,0.831106008,0.015489389,0.418345081,0.008614707,0.305818514,0.008931878,10.81488587,1.257588914,"Temperature[K],MoRSEV27_3,VSA_EState8,getawayHATSIP2_3",none_squaredexponential,TRUE
98500,4,0.965618457,0.006420641,0.188686883,0.018338454,0.125617041,0.013610249,3.943075624,0.520163904,0.831081071,0.034481572,0.418332632,0.053024341,0.289611743,0.008720043,12.4774862,2.855230926,"Temperature[K],PNSA3_1,getawayHATSIP2_3,rho_2",linear_rationalquadratic,TRUE
100367,4,0.995562718,0.002419648,0.066318407,0.020410714,0.037812644,0.011970522,1.18626823,0.399269433,0.830726357,0.037102688,0.418017025,0.051838006,0.300295765,0.039139572,12.2725628,2.638723172,"Temperature[K],getawayHATSIP2_3,getawayHATSV8_2,getawayREn1_7",pureQuadratic_exponential,TRUE
57237,4,0.999999796,7.50E-09,0.000461104,1.47E-05,0.000247245,1.38E-05,0.00820078,0.000853919,0.83036502,0.022780846,0.418693235,0.014708165,0.310262143,0.023170105,11.58583545,0.906626407,"BertzCT,Temperature[K],getawayHATSIP2_3,k3_2",none_exponential,TRUE
56710,4,0.998253042,0.001568952,0.039745687,0.01823315,0.024371381,0.0112125,0.749060955,0.338159286,0.830155238,0.032869946,0.418423394,0.039130658,0.283692256,0.019410335,9.690334349,1.320285114,"BertzCT,Temperature[K],MoRSEV27_3,getawayREn1_7",none_exponential,TRUE
98771,4,0.996168204,0.002060439,0.0614132,0.019703815,0.033412393,0.012161519,1.023187866,0.380142482,0.830072294,0.038716453,0.418590947,0.053136128,0.296026755,0.028968172,12.29445858,2.561779189,"Temperature[K],RDFc14_6,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
100436,4,0.999808335,0.00032698,0.00939187,0.01336437,0.004785543,0.007192243,0.154934275,0.235196064,0.829454673,0.031717616,0.42012229,0.045974269,0.303758443,0.027068335,12.09654068,1.8743809,"Temperature[K],getawayHATSIP2_3,getawayREn1_7,getawayRmaxP7_2",none_exponential,TRUE
57234,4,0.990063465,0.005807846,0.09833761,0.034548446,0.058644434,0.023359335,1.805434523,0.7486527,0.828836228,0.00675683,0.421605974,0.00781807,0.301694751,0.007585565,12.6220792,1.661233604,"BertzCT,Temperature[K],getawayHATSIP2_3,getawayHm7_3",linear_rationalquadratic,TRUE
57334,4,0.99999975,1.60E-08,0.000509807,1.60E-05,0.000295181,1.96E-05,0.009803904,0.000558317,0.828762188,0.021747199,0.420825473,0.014799581,0.279865966,0.016872637,11.76882635,1.41676521,"BertzCT,Temperature[K],getawayREn1_7,rho_1",linear_exponential,TRUE
72415,4,0.986458473,0.006472378,0.116448905,0.031278147,0.075249864,0.021454481,2.343909767,0.717653486,0.828690034,0.01839583,0.421400641,0.022650954,0.296969043,0.011259921,11.98987669,1.669845634,"EState_VSA6,Temperature[K],getawayHATSIP2_3,getawayREn1_7",pureQuadratic_exponential,TRUE
100235,4,0.997720123,0.002128042,0.040294571,0.033916852,0.022117592,0.018964457,0.690645553,0.588677092,0.828570142,0.010638335,0.421836593,0.012268848,0.298258344,0.00966594,11.5400724,2.336602039,"Temperature[K],getawayHATSEn6_2,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
97352,4,0.999781247,0.000377624,0.009210102,0.014491786,0.004080316,0.006466437,0.127390618,0.202698111,0.828373907,0.053736208,0.418292161,0.069736148,0.268859906,0.023937798,11.70341062,1.94972415,"Temperature[K],MolWt,RDFc14_6,rho_1",none_exponential,TRUE
2365,4,0.998205057,0.001863895,0.035088553,0.031958857,0.02080957,0.019099888,0.670526711,0.620533217,0.827733011,0.01564345,0.422467975,0.004287223,0.310513704,0.00319386,10.26766256,1.268327096,"ATSc11_3,BertzCT,Temperature[K],MoRSEu4_7",none_exponential,TRUE
95835,4,0.995896553,0.003221042,0.06193893,0.023807254,0.041571739,0.016022846,1.284414088,0.445925549,0.827266792,0.028989742,0.422458532,0.035592595,0.303731005,0.025583158,11.37278921,2.965085428,"Temperature[K],MoRSEu23_7,getawayHATSIP2_3,getawayREn1_7",linear_exponential,TRUE
20783,4,0.935791208,0.012330575,0.257598129,0.022053405,0.176379251,0.013980266,5.349244237,0.42377214,0.827039111,0.034276792,0.422412596,0.044142598,0.294683925,0.023987348,11.30436118,1.471374619,"ATSc17_2,BertzCT,Temperature[K],MoRSEV27_3",constant_matern32,TRUE
97513,4,0.993985452,0.003385579,0.076477631,0.022919728,0.040226927,0.011663093,1.169583889,0.334529991,0.826960681,0.035940022,0.421765478,0.030828101,0.304563304,0.023710347,11.92630571,1.499279487,"Temperature[K],MolWt,getawayHATSIP2_3,getawayHATSm8_1",pureQuadratic_rationalquadratic,TRUE
57159,4,0.999999761,2.62E-08,0.000498959,3.50E-05,0.00026317,1.23E-05,0.008153441,0.000621688,0.826645713,0.026190106,0.423063241,0.02227463,0.307062722,0.019416991,11.63423004,0.986090826,"BertzCT,Temperature[K],c_3,getawayHATSIP2_3",none_exponential,TRUE
98195,4,0.977773476,0.002440951,0.152063498,0.010891856,0.103399621,0.006961354,3.245143817,0.30853633,0.826110629,0.031476061,0.424057796,0.043352743,0.303539142,0.02597255,12.56629076,2.342646675,"Temperature[K],PEOE_VSA5,getawayHATSIP2_3,getawayREn1_7",constant_exponential,TRUE
72045,4,0.983335644,0.003759196,0.131067045,0.012818323,0.074871425,0.006698946,2.283518344,0.159092747,0.826108316,0.032191271,0.423177619,0.024818738,0.304558022,0.0179252,11.10218455,1.846808905,"EState_VSA6,Temperature[K],MoRSEu29_1,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
100409,4,0.997606162,0.000972962,0.049000222,0.010262762,0.027101358,0.007503422,0.846723916,0.219562358,0.826075112,0.024558222,0.423970114,0.020297068,0.300985785,0.017820451,11.91643518,1.364558032,"Temperature[K],getawayHATSIP2_3,getawayHV1_2,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
93382,4,0.928647865,0.010584444,0.271808583,0.016362791,0.190004536,0.008443744,5.78540112,0.144751421,0.825939574,0.054546242,0.420665437,0.051788132,0.296594747,0.028340023,11.0400099,0.851902139,"Temperature[K],MoRSEV27_3,MolWt,getawayREn1_7",none_matern52,TRUE
95567,4,0.927287649,0.008021706,0.274688178,0.010958132,0.19997501,0.007723884,6.200434301,0.156327595,0.82561626,0.020736017,0.424732911,0.010261512,0.290973757,0.014503854,11.58969219,1.814337947,"Temperature[K],MoRSEu23_7,MolWt,rho_2",linear_matern32,TRUE
93387,4,0.890466582,0.01039202,0.337270529,0.010583677,0.249769408,0.010238533,7.933575985,0.297481518,0.825281625,0.031639844,0.424217875,0.022513426,0.313382647,0.020523695,12.47230167,0.534769553,"Temperature[K],MoRSEV27_3,MolWt,rho_2",constant_matern32,TRUE
96032,4,0.91193105,0.003632341,0.302701839,0.001406027,0.21742934,0.002962714,6.595779016,0.189125335,0.824769637,0.05157289,0.422509823,0.044697528,0.301645888,0.022886515,10.3493555,0.637598364,"Temperature[K],MoRSEu29_1,MolWt,rho_2",linear_matern52,TRUE
96242,4,0.979254153,0.007349648,0.144909593,0.025413705,0.091264221,0.016714812,2.719083828,0.462740403,0.824238887,0.030666684,0.425724152,0.02827643,0.305642651,0.016486236,11.18340808,2.04334181,"Temperature[K],MoRSEu29_1,fr_Al_COO,getawayHATSIP2_3",constant_exponential,TRUE
98730,4,0.953936747,0.010551271,0.217688314,0.022298166,0.144826574,0.014272749,4.520241921,0.640332813,0.82389133,0.033461922,0.425705403,0.024500015,0.309554254,0.022790485,12.2008829,0.351532148,"Temperature[K],RDFc14_6,fr_bicyclic,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
89315,4,0.977324921,0.005281026,0.15294297,0.019138707,0.105554877,0.013144212,3.235698924,0.449461328,0.823792448,0.023787432,0.427385518,0.034057812,0.308404504,0.02095599,12.49340983,1.929251675,"Temperature[K],MATSEA1_2,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_exponential,TRUE
98765,4,0.967567859,0.007711886,0.182563257,0.019942341,0.106051843,0.011498187,3.112232453,0.257194734,0.823400145,0.027685627,0.426962621,0.021954446,0.30885803,0.011028993,12.18948501,1.786300994,"Temperature[K],RDFc14_6,getawayHATSIP2_3,getawayHATSm8_1",pureQuadratic_rationalquadratic,TRUE
87282,4,0.999999673,1.06E-07,0.000579026,0.000107058,0.000290154,1.57E-05,0.009358848,0.000604748,0.822948057,0.061577679,0.423364369,0.056500544,0.273218446,0.033649178,10.93488345,0.62042845,"Temperature[K],FPSA3_1,MolWt,rho_1",constant_exponential,TRUE
100395,4,0.931287506,0.006900469,0.267123021,0.010179583,0.190291035,0.005664265,5.911001641,0.176265431,0.822576634,0.03064265,0.427674502,0.02337526,0.314763289,0.014263544,12.43119794,0.960796507,"Temperature[K],getawayHATSIP2_3,getawayHATSm8_1,rho_2",pureQuadratic_exponential,TRUE
99979,4,0.977868492,0.001994625,0.151769382,0.009259794,0.103723165,0.005500693,3.212076937,0.249265436,0.822422433,0.029677479,0.428899302,0.042958603,0.308440317,0.024518995,12.70009442,2.397865106,"Temperature[K],fr_Al_COO,getawayHATSIP2_3,getawayREn1_7",none_exponential,TRUE
96070,4,0.977116156,0.003478463,0.153913123,0.0095967,0.09853194,0.006535924,2.965854255,0.164110704,0.821089946,0.0318008,0.429597298,0.033989199,0.309586996,0.021359968,10.9087539,1.324187037,"Temperature[K],MoRSEu29_1,PEOE_VSA5,getawayHATSIP2_3",linear_exponential,TRUE
100430,4,0.984361346,0.005238222,0.126643746,0.023134515,0.083682718,0.015998835,2.581151959,0.597366305,0.820439257,0.032245654,0.431390652,0.048005741,0.308933595,0.027990884,11.86228352,3.252926444,"Temperature[K],getawayHATSIP2_3,getawayHm7_3,getawayREn1_7",none_exponential,TRUE
99464,4,0.983532788,0.003469413,0.130314522,0.012310121,0.078487867,0.00999579,2.349120957,0.282761089,0.820406273,0.011927219,0.431627541,0.005091147,0.315935349,0.014794429,11.31425328,1.368860894,"Temperature[K],VSA_EState8,getawayHATSIP2_3,getawayHm7_3",pureQuadratic_rationalquadratic,TRUE
5017,4,0.996083115,0.001876742,0.06261694,0.013788532,0.035519813,0.00850512,1.073682927,0.273436635,0.820392652,0.024283667,0.430926374,0.01961618,0.308088319,0.007305592,11.93739725,1.532096728,"ATSc11_3,Temperature[K],MolWt,getawayHATSIP2_3",pureQuadratic_rationalquadratic,TRUE
41020,4,0.999921218,0.00011949,0.006998507,0.007330813,0.003841723,0.004367685,0.122450346,0.139256127,0.820263871,0.020858203,0.431283813,0.013220373,0.312430065,0.009052713,12.19989977,0.881188503,"ATSm6_2,Temperature[K],getawayHATSIP2_3,getawayREn1_7",none_exponential,TRUE
97829,4,0.932991196,0.010167845,0.263383543,0.016450272,0.181995085,0.014354137,5.95081803,0.56027014,0.820175891,0.026904108,0.430983991,0.022539633,0.313477743,0.018284413,12.27030674,0.397295922,"Temperature[K],PBFscore_1,fr_bicyclic,getawayHATSIP2_3",pureQuadratic_exponential,TRUE
4492,4,0.906376046,0.00901512,0.311915184,0.013556326,0.221558206,0.014538401,6.676741623,0.446382389,0.819890654,0.025143513,0.431378533,0.015262917,0.321458571,0.013813919,10.82265679,0.533694294,"ATSc11_3,Temperature[K],Ipc,getawayHATSIP2_3",none_matern32,TRUE
99826,4,0.999940076,0.000101787,0.005141949,0.007179406,0.002802078,0.004285376,0.091725384,0.141221636,0.819391272,0.023422355,0.432105563,0.012736345,0.310677471,0.012565575,12.11793486,0.739465773,"Temperature[K],c_3,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_exponential,TRUE
97875,4,0.896712948,0.006742367,0.327718548,0.006913128,0.238996302,0.005073319,7.839754349,0.050208498,0.819385869,0.021680549,0.432431897,0.021493787,0.314842457,0.010493676,13.37527045,1.394318134,"Temperature[K],PBFscore_1,getawayHATSIP2_3,rho_2",pureQuadratic_matern52,TRUE
5305,4,0.897171831,0.018908988,0.326059603,0.025269251,0.239421267,0.024816464,7.649974044,0.706747555,0.819226524,0.02171363,0.432576888,0.019648066,0.319372359,0.007130987,12.10864305,1.315984208,"ATSc11_3,Temperature[K],getawayHATSIP2_3,rho_2",none_rationalquadratic,TRUE
93755,4,0.887019751,0.005368577,0.342835526,0.004414105,0.253210011,0.005816852,7.872757465,0.167128861,0.819225445,0.007575555,0.433278769,0.009025872,0.317594734,0.00574074,10.73023872,1.113011169,"Temperature[K],MoRSEV27_3,getawayREn1_7,rho_2",constant_matern52,TRUE
100354,4,0.999991871,1.25E-05,0.002199678,0.002295732,0.001022067,0.001252962,0.032658302,0.039778669,0.819131659,0.022587217,0.433078742,0.032193262,0.304151136,0.015377755,11.62499232,1.648624719,"Temperature[K],getawayHATSIP2_3,getawayHATSIP4_3,getawayREn1_7",constant_exponential,TRUE
23724,4,0.996777979,0.003017624,0.053231844,0.029827333,0.031796338,0.018761336,0.98387459,0.61676965,0.819064419,0.031174029,0.433353673,0.049614722,0.301797461,0.028378833,12.02664667,3.086172415,"ATSc17_2,Temperature[K],getawayHATSIP2_3,getawayREn1_7",constant_exponential,TRUE
100109,4,0.940590407,0.007704112,0.24821118,0.012453597,0.172835254,0.009863545,5.148930206,0.24238151,0.819019793,0.035093527,0.431472834,0.026490845,0.322137568,0.025343479,11.87708735,0.661691317,"Temperature[K],fr_bicyclic,getawayHATSIP2_3,getawayHATSm8_1",pureQuadratic_exponential,TRUE
94250,4,0.996837682,0.001391819,0.0565127,0.013714518,0.031756872,0.008268773,1.009079305,0.304993846,0.818987327,0.032571045,0.432820492,0.045436198,0.307725531,0.019917921,12.53460078,2.646295907,"Temperature[K],MoRSEc2_2,getawayHATSIP2_3,getawayREn1_7",pureQuadratic_rationalquadratic,TRUE
97619,4,0.928423053,0.006620149,0.272654241,0.008211363,0.200670292,0.004758751,6.220791684,0.103715895,0.818945881,0.028480449,0.432365825,0.025399948,0.303440406,0.014576988,12.75611816,0.755855714,"Temperature[K],MolWt,getawayREn1_7,rho_2",constant_rationalquadratic,TRUE
57068,4,0.999999423,2.00E-07,0.000765379,0.000126301,0.000277247,2.46E-05,0.008768691,0.000795912,0.818940563,0.030071681,0.432398187,0.032821197,0.293900948,0.011866972,11.27199163,2.216864218,"BertzCT,Temperature[K],RDFc14_6,rho_1",linear_exponential,TRUE
5031,4,0.99999974,4.91E-08,0.000518995,5.60E-05,0.000292199,2.81E-05,0.009102737,0.000841579,0.818733546,0.062870751,0.428263343,0.065502225,0.27389573,0.022810436,11.05938538,1.328779401,"ATSc11_3,Temperature[K],MolWt,rho_1",constant_exponential,TRUE
93285,4,0.89659817,0.011058401,0.327593723,0.012358522,0.236611947,0.008969101,7.213561753,0.161339899,0.818526868,0.018431309,0.433624451,0.016253463,0.318583605,0.012786155,11.62582032,1.227283503,"Temperature[K],MoRSEV27_3,MoRSEu29_1,getawayHATSIP2_3",none_squaredexponential,TRUE
98776,4,0.926685188,0.016078191,0.27475006,0.026810701,0.194663829,0.020427495,6.133277356,0.638120949,0.818053271,0.018258915,0.43424927,0.01823191,0.313820295,0.003927782,13.10474307,1.92252076,"Temperature[K],RDFc14_6,getawayHATSIP2_3,rho_2",linear_rationalquadratic,TRUE
91286,4,0.966013004,0.004812479,0.18767215,0.011052857,0.121732009,0.007272619,3.720450054,0.250737977,0.817836053,0.033435374,0.433163459,0.025655498,0.319350769,0.017295897,11.60554593,0.553782839,"Temperature[K],MATSc25_1,MoRSEu29_1,getawayHATSIP2_3",linear_exponential,TRUE
95071,4,0.899774628,0.010187585,0.322563976,0.011342048,0.235182639,0.00964974,7.413838685,0.247363664,0.817667785,0.031587173,0.433517522,0.022441196,0.315747758,0.019289772,12.80858231,0.288263054,"Temperature[K],MoRSEm7_7,MolWt,rho_2",constant_matern32,TRUE
100111,4,0.87675898,0.018909659,0.357262592,0.022100772,0.266175475,0.017653935,8.575931869,0.918151225,0.817655848,0.028885886,0.4337211,0.018042064,0.32401129,0.021976131,11.65155057,1.303975721,"Temperature[K],fr_bicyclic,getawayHATSIP2_3,getawayHV1_2",none_squaredexponential,TRUE
87278,4,0.99999957,1.08E-07,0.000665973,8.36E-05,0.000330952,5.70E-05,0.010023214,0.001568147,0.817507293,0.065360556,0.429521603,0.058734195,0.307742066,0.037647339,11.64373995,0.889242576,"Temperature[K],FPSA3_1,MolWt,getawayREn1_7",pureQuadratic_exponential,TRUE
